Temperature,RH,Ws,Rain,FFMC,DMC,DC,ISI,BUI,FWI,Season,VegetationType,Heatwave,Drought,Lightning,Classes
22.3,52.9,18.1,3.6,57.1,57.4,249.0,20.8,173.7,14.7,Spring,Shrubland,0,0,0,not fire
31.6,64.3,18.2,0.2,76.4,70.2,269.7,23.1,182.5,16.2,Autumn,Grassland,0,0,1,fire
35.7,32.7,13.5,1.9,77.0,94.5,321.5,21.8,211.0,16.4,Autumn,Grassland,0,0,0,not fire
39.3,47.3,12.9,2.0,76.1,103.9,333.7,22.1,243.8,17.7,Autumn,Agriculture,0,0,0,not fire
36.1,40.4,13.6,3.1,82.4,94.7,347.4,26.3,227.3,19.7,Summer,Agriculture,0,0,0,fire
29.5,50.2,9.1,0.4,63.7,81.4,290.6,19.4,197.4,15.9,Autumn,Agriculture,1,1,0,fire
41.2,53.4,16.4,3.2,76.2,103.4,382.7,26.3,261.0,21.8,Autumn,Agriculture,0,0,0,fire
20.9,75.2,17.5,0.2,51.8,43.8,225.2,21.3,131.7,13.8,Summer,Forest,0,0,0,not fire
29.7,42.6,6.0,0.7,61.7,84.1,291.6,20.1,207.4,16.8,Summer,Grassland,0,0,0,not fire
34.8,56.1,16.8,3.0,70.0,77.5,267.1,21.8,171.3,13.7,Summer,Agriculture,1,0,0,fire
27.2,44.4,16.7,0.6,70.1,57.6,237.2,24.8,161.5,16.8,Summer,Shrubland,1,0,0,fire
38.9,46.1,17.9,0.4,76.3,94.9,276.9,25.0,208.3,16.8,Summer,Shrubland,0,0,0,fire
37.0,22.2,12.2,0.7,82.0,104.3,381.1,25.0,265.3,21.3,Winter,Shrubland,0,1,0,fire
32.8,34.8,14.7,2.0,73.3,83.7,321.6,20.3,221.3,17.5,Spring,Shrubland,0,0,0,not fire
27.7,27.1,23.0,2.7,78.6,68.8,250.6,29.4,173.3,18.1,Spring,Forest,0,0,0,not fire
27.3,67.7,21.0,2.6,64.1,63.9,254.0,21.8,170.9,14.6,Summer,Grassland,0,1,0,fire
30.7,61.8,13.7,0.1,65.8,67.1,248.5,22.5,167.6,14.3,Autumn,Shrubland,0,0,0,not fire
32.6,75.9,15.8,0.1,77.0,74.8,292.1,25.5,192.9,18.4,Spring,Forest,0,0,0,fire
34.5,46.5,16.0,1.9,74.5,101.9,383.2,23.7,262.0,20.1,Summer,Grassland,0,0,0,not fire
35.6,68.2,22.9,1.4,76.9,82.1,356.7,28.9,236.5,19.5,Summer,Agriculture,0,0,0,fire
30.8,47.3,9.5,4.0,64.7,78.4,308.0,20.1,211.7,17.2,Winter,Grassland,0,0,1,fire
31.0,58.9,5.7,1.6,63.8,78.3,272.9,16.3,181.1,16.0,Autumn,Forest,0,1,0,fire
20.3,77.4,21.2,0.9,57.2,27.0,123.0,21.1,81.1,9.5,Summer,Grassland,0,0,0,fire
32.5,66.7,16.0,0.1,72.7,76.3,286.2,26.5,190.9,18.0,Summer,Grassland,1,0,0,fire
38.6,72.1,6.7,0.2,63.3,66.2,277.5,18.9,194.4,16.0,Summer,Shrubland,0,0,0,not fire
28.4,58.9,10.2,0.9,65.5,80.3,265.3,20.4,179.1,15.8,Winter,Forest,0,0,0,not fire
32.5,63.0,11.5,0.1,66.4,58.4,241.2,21.7,149.7,15.9,Autumn,Grassland,0,0,0,not fire
37.3,58.1,16.2,3.9,77.0,78.4,369.0,20.3,231.0,16.9,Autumn,Forest,0,0,0,not fire
23.9,59.8,8.6,0.0,56.3,41.5,171.1,15.2,91.0,9.5,Winter,Shrubland,0,0,0,not fire
37.7,43.2,3.7,2.5,68.0,116.8,420.6,20.8,291.8,20.4,Autumn,Forest,1,0,0,not fire
29.8,49.8,12.6,0.2,68.7,77.1,273.3,24.0,194.0,16.9,Winter,Shrubland,0,0,0,not fire
24.2,60.7,16.4,1.8,63.7,47.2,185.9,20.8,114.2,10.3,Summer,Agriculture,0,1,0,fire
28.8,59.6,18.7,0.4,67.2,49.8,224.1,24.2,146.5,16.9,Spring,Grassland,0,1,0,not fire
33.3,19.6,20.8,4.1,79.4,129.9,513.2,25.1,348.8,23.0,Summer,Grassland,0,0,0,fire
25.5,39.7,17.0,0.3,71.5,76.2,227.2,23.8,155.0,16.0,Spring,Forest,0,1,1,fire
30.3,62.8,11.6,1.6,60.4,62.8,258.0,18.4,161.7,13.5,Winter,Shrubland,1,1,0,not fire
25.4,60.5,18.7,0.6,63.2,71.2,226.7,22.9,159.1,15.6,Autumn,Agriculture,0,1,0,not fire
39.2,43.9,9.3,3.1,78.4,114.1,397.5,22.9,270.2,18.8,Summer,Forest,0,0,0,fire
34.8,64.0,18.7,0.3,76.9,87.2,331.1,26.1,228.1,18.1,Spring,Grassland,0,0,0,fire
33.3,64.3,15.4,2.6,68.4,72.4,284.0,23.7,208.4,18.4,Summer,Forest,0,0,1,fire
26.2,59.4,13.7,0.2,60.3,66.3,279.6,20.3,189.3,15.8,Summer,Agriculture,1,0,0,fire
21.9,36.6,22.1,4.2,66.0,40.9,165.0,22.9,112.3,13.9,Summer,Grassland,0,0,0,not fire
25.1,63.9,15.5,1.5,62.7,53.0,222.6,21.1,131.4,13.9,Winter,Grassland,1,0,0,not fire
26.5,77.2,9.9,2.8,52.5,42.5,187.4,15.0,108.9,10.7,Autumn,Agriculture,0,0,0,not fire
31.1,65.4,24.1,0.7,71.0,62.2,325.8,26.6,212.1,17.6,Autumn,Agriculture,0,0,0,not fire
24.1,23.5,20.6,3.4,74.8,69.1,255.1,28.2,166.5,17.7,Autumn,Forest,0,1,0,fire
21.6,56.5,11.1,1.3,55.2,41.6,198.5,18.9,138.6,12.3,Autumn,Shrubland,0,0,0,not fire
49.8,58.8,14.0,0.2,85.1,115.6,386.3,27.2,277.6,19.5,Autumn,Grassland,1,1,0,fire
31.6,64.5,14.4,4.9,64.0,78.3,222.0,20.0,151.4,14.7,Summer,Forest,0,0,0,not fire
33.6,62.5,17.7,1.5,72.9,67.7,257.6,25.0,154.1,15.2,Summer,Agriculture,0,1,0,fire
15.3,78.1,0.0,0.3,36.1,23.6,132.5,7.3,77.8,5.3,Summer,Forest,0,0,0,not fire
24.3,63.6,8.7,2.2,56.9,68.1,246.7,18.3,166.0,13.5,Autumn,Forest,0,0,0,not fire
16.1,60.9,8.6,1.2,47.8,25.6,163.2,14.4,99.4,9.2,Autumn,Forest,0,0,1,fire
35.1,38.1,12.4,1.3,75.9,75.0,307.2,24.3,204.5,17.2,Spring,Shrubland,0,1,0,not fire
33.9,54.0,15.0,0.7,72.4,67.8,264.7,23.2,183.1,17.4,Winter,Forest,1,0,0,fire
25.8,53.6,13.1,0.9,66.5,85.0,338.3,22.1,200.5,18.0,Autumn,Grassland,0,0,0,not fire
22.9,75.5,11.6,0.1,53.3,33.0,142.3,15.4,63.1,8.3,Summer,Agriculture,0,0,0,not fire
37.7,60.1,15.9,1.1,76.2,78.9,234.6,24.9,169.7,17.1,Spring,Forest,1,0,0,fire
41.2,73.6,13.3,1.4,66.6,83.3,307.6,24.4,184.4,17.1,Autumn,Grassland,0,0,1,fire
24.9,87.3,2.9,0.3,46.3,30.2,142.7,12.6,96.3,10.0,Spring,Agriculture,0,0,0,not fire
21.9,52.5,21.4,0.5,64.3,54.7,205.9,23.6,138.7,14.6,Spring,Grassland,0,1,0,fire
22.4,32.4,1.4,3.2,58.3,70.5,254.6,12.7,189.2,14.1,Spring,Forest,0,0,0,not fire
18.6,53.5,15.5,2.6,55.3,37.2,174.6,18.4,109.5,12.5,Summer,Forest,0,0,0,fire
36.1,37.7,18.6,5.4,82.6,77.8,310.0,28.4,220.1,19.0,Winter,Agriculture,0,0,0,not fire
31.1,45.3,17.2,1.1,75.3,87.4,356.4,25.6,235.0,20.0,Summer,Shrubland,0,0,0,fire
28.8,23.8,18.2,0.7,69.8,74.5,275.1,27.3,175.5,17.6,Autumn,Forest,0,0,1,not fire
34.9,32.2,11.5,1.2,75.2,96.9,349.7,19.4,235.4,16.4,Spring,Forest,0,0,0,fire
34.2,26.0,19.7,0.5,88.5,89.1,382.6,27.9,237.7,20.5,Winter,Forest,1,0,0,fire
33.1,38.2,12.8,0.7,68.2,102.3,414.5,21.2,260.8,19.1,Spring,Grassland,1,0,0,fire
24.6,70.2,8.5,0.1,51.4,50.1,208.8,17.1,140.2,12.0,Winter,Shrubland,0,0,0,fire
30.0,7.2,16.7,0.4,84.8,84.6,285.6,29.2,195.0,17.8,Summer,Shrubland,0,0,1,fire
40.8,68.8,18.8,1.1,80.4,82.1,280.3,26.3,198.1,19.4,Summer,Forest,0,0,0,fire
25.3,68.9,14.8,0.1,65.8,44.8,189.8,22.1,120.6,12.4,Autumn,Agriculture,0,1,1,fire
30.2,55.0,19.4,0.8,75.0,64.7,276.0,26.9,167.2,18.7,Autumn,Forest,1,1,0,fire
32.4,41.3,25.0,2.2,76.8,108.0,363.3,26.4,253.0,20.4,Autumn,Agriculture,0,0,0,fire
36.3,14.4,11.7,2.5,80.3,111.8,411.7,23.8,270.3,20.7,Winter,Agriculture,0,0,0,not fire
30.6,59.6,17.4,3.2,65.7,93.2,344.6,22.5,228.9,19.4,Spring,Agriculture,0,0,0,not fire
37.7,74.0,16.0,1.4,68.1,78.5,301.9,23.4,196.7,16.6,Winter,Forest,0,0,0,fire
28.3,45.9,21.9,1.3,75.6,56.4,197.3,28.0,121.0,15.8,Autumn,Grassland,0,1,0,not fire
28.1,84.9,20.4,2.7,56.9,35.6,145.2,20.7,82.3,11.0,Summer,Forest,1,0,0,fire
31.3,57.7,8.4,0.6,58.1,69.5,226.2,15.4,155.7,13.4,Winter,Grassland,1,0,0,not fire
44.7,44.4,12.1,1.2,86.5,90.4,308.7,25.7,208.9,18.5,Summer,Forest,0,1,0,fire
36.5,57.8,20.6,1.3,79.2,88.0,337.9,26.5,245.6,21.3,Summer,Forest,0,0,0,fire
40.3,46.6,13.0,3.2,86.2,102.1,419.2,26.8,271.0,20.9,Autumn,Agriculture,0,0,0,not fire
29.8,26.7,17.6,1.9,78.5,80.6,303.9,26.0,218.7,19.7,Winter,Shrubland,0,0,0,not fire
25.0,56.9,22.0,0.2,67.2,71.9,271.6,27.5,164.4,16.7,Summer,Agriculture,1,1,0,fire
27.9,74.8,5.7,0.5,51.6,32.4,147.4,14.5,102.1,10.6,Autumn,Shrubland,0,0,0,not fire
38.2,64.3,17.3,4.6,74.0,80.8,327.8,24.9,202.9,19.1,Spring,Agriculture,0,1,1,fire
26.2,54.9,15.8,1.2,65.6,67.7,273.1,22.6,184.5,17.9,Summer,Agriculture,0,1,1,fire
38.7,36.5,20.1,0.0,86.9,91.7,351.1,27.1,228.6,18.2,Spring,Shrubland,0,0,0,fire
28.5,100.0,11.2,2.2,51.0,42.9,220.7,15.3,144.4,10.5,Spring,Agriculture,0,0,0,not fire
32.8,38.4,17.3,1.2,75.6,77.8,277.4,23.8,177.5,15.4,Autumn,Shrubland,0,0,0,not fire
30.7,70.1,18.6,0.6,67.5,66.9,278.9,21.4,190.4,15.0,Winter,Shrubland,0,0,1,not fire
48.3,68.1,18.4,1.9,85.6,105.6,388.5,27.6,266.7,21.7,Winter,Forest,1,0,0,fire
32.9,34.3,12.9,1.4,82.5,111.6,374.3,22.2,250.3,18.1,Summer,Grassland,0,0,0,fire
34.7,59.0,18.8,0.8,80.3,93.5,293.0,27.2,208.7,21.0,Autumn,Forest,0,0,0,fire
27.3,72.1,6.5,3.1,50.2,55.8,190.2,16.3,129.3,11.3,Summer,Agriculture,0,0,0,fire
32.0,56.8,10.7,5.6,57.6,65.0,233.1,19.5,166.1,15.1,Autumn,Shrubland,0,0,1,fire
46.5,48.3,19.1,1.3,91.6,123.9,398.1,27.0,259.2,20.9,Spring,Agriculture,1,0,0,fire
39.6,100.0,17.3,0.2,63.2,60.5,253.6,24.2,150.9,14.5,Winter,Grassland,0,0,1,fire
32.4,45.2,17.0,0.5,75.2,89.3,389.5,23.8,247.4,19.1,Summer,Forest,0,0,0,fire
28.0,54.3,18.3,1.8,69.6,53.6,224.5,28.3,156.5,16.9,Spring,Agriculture,1,0,0,fire
29.7,62.8,16.6,0.7,66.7,76.6,286.8,23.1,182.2,17.1,Autumn,Forest,0,1,0,fire
27.2,63.3,6.2,2.4,52.7,71.6,263.2,14.6,180.0,14.2,Spring,Forest,0,0,0,not fire
31.8,58.2,11.3,0.6,63.2,75.2,303.0,20.9,179.1,16.2,Summer,Forest,0,0,0,not fire
24.4,35.1,13.3,0.7,67.2,68.9,280.3,20.5,191.5,15.5,Autumn,Grassland,0,0,0,not fire
31.8,39.0,17.6,0.2,80.8,85.6,389.1,26.4,259.5,22.1,Autumn,Shrubland,1,1,0,fire
36.8,39.1,19.9,1.6,81.3,99.4,309.9,26.2,216.9,18.2,Spring,Forest,0,0,0,fire
33.9,52.7,21.6,0.4,81.6,71.7,250.1,27.9,174.0,17.5,Spring,Forest,1,0,0,fire
28.6,57.9,12.3,0.2,65.5,73.0,338.5,22.0,204.3,15.9,Spring,Forest,0,1,0,not fire
34.7,63.4,11.0,3.8,63.8,75.5,297.0,22.7,180.0,15.4,Spring,Shrubland,0,0,0,not fire
34.6,45.4,7.7,2.1,69.3,96.6,353.8,21.3,223.9,16.3,Spring,Shrubland,0,0,0,not fire
20.6,51.0,10.6,0.0,56.7,45.2,206.6,18.0,130.2,12.4,Winter,Shrubland,0,0,0,not fire
26.8,74.4,8.8,0.9,52.5,52.1,240.6,16.4,151.3,12.9,Spring,Forest,0,0,1,fire
29.6,43.7,17.2,0.4,75.6,73.9,318.9,25.5,206.3,19.7,Autumn,Shrubland,1,0,0,fire
38.6,12.0,14.6,0.3,89.8,127.6,466.0,26.1,315.6,24.4,Summer,Agriculture,0,0,0,fire
33.8,64.1,15.4,0.5,67.9,90.0,338.4,22.2,232.1,20.2,Summer,Agriculture,0,0,0,fire
40.4,73.4,13.0,0.3,69.4,91.3,365.6,22.2,247.0,18.7,Winter,Shrubland,0,0,0,not fire
26.2,65.6,18.3,3.7,62.2,58.8,237.7,24.1,163.0,15.7,Autumn,Forest,0,0,0,not fire
29.6,29.6,8.8,4.6,70.6,80.1,324.3,22.1,219.0,18.0,Winter,Forest,0,1,1,fire
20.2,49.9,12.3,1.6,55.6,45.8,203.4,17.4,145.2,12.6,Summer,Grassland,0,0,0,fire
35.4,18.1,21.5,0.6,87.8,119.2,419.7,27.3,275.3,21.7,Spring,Grassland,0,0,0,fire
20.6,57.2,18.5,0.2,62.2,54.8,231.8,23.2,148.2,14.5,Winter,Forest,0,0,0,not fire
25.7,44.7,8.3,0.1,64.7,61.2,284.5,15.2,180.2,12.0,Summer,Grassland,0,0,0,not fire
28.8,60.6,15.7,0.7,65.7,73.9,235.3,23.2,175.9,15.2,Summer,Forest,0,0,1,fire
36.9,52.8,23.2,0.2,89.7,97.4,359.1,31.5,230.3,22.0,Autumn,Forest,0,0,0,fire
33.6,59.5,23.2,0.3,73.7,60.7,295.1,24.7,181.5,18.4,Spring,Agriculture,0,1,0,not fire
31.3,54.9,18.2,0.8,76.6,66.4,276.4,24.9,180.7,17.4,Summer,Shrubland,1,0,1,fire
35.4,29.5,13.9,0.6,80.0,113.7,430.1,28.2,265.5,23.3,Spring,Grassland,1,1,0,fire
50.0,25.5,6.8,0.6,91.4,149.0,513.8,26.3,343.5,24.2,Spring,Agriculture,0,0,1,fire
27.6,52.2,14.1,0.6,65.4,60.3,233.1,20.5,168.1,14.3,Winter,Agriculture,0,0,0,not fire
25.6,30.9,15.1,0.7,78.2,59.8,230.8,25.2,140.9,15.5,Summer,Shrubland,0,0,0,fire
28.7,83.1,20.0,0.1,66.1,34.0,190.2,22.7,105.1,11.5,Winter,Shrubland,0,0,0,not fire
44.5,62.2,10.6,4.4,72.3,95.7,338.4,23.8,250.5,20.6,Summer,Shrubland,0,0,1,fire
30.8,38.7,12.0,0.0,72.2,84.5,336.4,23.2,225.5,18.3,Summer,Grassland,0,0,0,not fire
31.6,55.1,18.7,4.4,68.1,72.9,268.0,23.9,185.6,18.3,Autumn,Agriculture,0,0,0,not fire
32.0,32.9,16.1,0.3,79.1,98.1,342.3,27.5,223.1,18.5,Winter,Forest,0,0,1,fire
26.1,57.0,24.4,3.8,66.9,65.4,229.2,24.5,155.6,14.3,Spring,Forest,0,0,0,not fire
39.4,57.6,6.3,0.7,65.1,76.5,295.9,19.4,203.4,16.8,Spring,Grassland,0,0,0,not fire
18.8,71.1,12.5,0.4,50.9,31.2,135.6,16.8,84.7,8.6,Summer,Forest,0,0,0,fire
37.1,50.5,20.6,0.1,79.7,90.3,332.8,28.0,225.6,19.1,Spring,Shrubland,0,0,0,fire
36.9,68.7,12.6,1.4,66.9,73.1,252.9,21.6,166.6,16.8,Spring,Shrubland,0,1,1,fire
32.5,49.6,14.7,0.0,70.2,68.1,254.3,24.8,176.1,18.2,Spring,Agriculture,0,0,0,not fire
43.0,75.9,9.9,1.4,72.1,86.2,332.2,19.0,215.1,17.4,Spring,Grassland,0,1,1,fire
31.1,64.5,18.0,0.1,69.5,47.5,246.6,24.6,157.6,17.4,Spring,Agriculture,0,0,0,not fire
35.1,82.5,22.1,0.7,71.4,65.3,236.6,25.8,167.4,17.6,Summer,Forest,0,0,0,fire
23.7,30.7,15.3,4.0,70.6,67.3,248.3,25.6,162.5,16.4,Summer,Agriculture,0,0,0,not fire
31.6,50.1,29.0,0.0,83.3,66.5,279.2,31.6,173.0,19.8,Summer,Grassland,0,0,0,fire
37.3,56.6,18.7,1.8,75.6,83.1,322.8,27.2,215.5,20.8,Summer,Grassland,0,0,1,fire
30.0,62.3,14.4,1.0,61.1,52.2,253.7,19.8,159.1,14.8,Spring,Grassland,0,0,0,not fire
32.3,68.0,19.1,0.0,70.0,70.8,211.9,23.4,153.2,16.2,Winter,Agriculture,0,0,0,not fire
20.2,57.0,27.4,0.1,69.4,58.7,229.8,25.7,148.5,15.9,Autumn,Grassland,0,0,0,not fire
32.0,41.8,24.4,0.0,82.2,74.5,304.3,30.5,198.3,20.8,Summer,Forest,0,1,0,fire
39.4,58.6,27.3,2.1,84.5,80.7,316.3,30.0,202.5,19.5,Winter,Agriculture,0,0,0,not fire
36.2,5.9,19.3,0.1,92.8,122.1,446.9,30.5,304.1,23.9,Autumn,Shrubland,0,0,0,not fire
30.8,28.7,16.6,2.1,77.6,87.3,362.2,24.9,235.3,18.4,Spring,Forest,0,0,0,fire
33.9,53.0,14.7,1.0,70.5,80.1,346.5,19.5,236.3,17.8,Autumn,Forest,0,0,0,not fire
26.4,39.1,13.2,3.7,61.5,87.3,288.7,22.7,199.6,18.1,Summer,Forest,0,0,1,fire
43.9,13.3,20.6,0.8,100.0,149.9,487.5,33.8,335.2,27.7,Spring,Shrubland,0,0,1,fire
38.4,5.0,15.9,0.5,90.9,141.8,528.0,27.0,369.2,27.2,Spring,Forest,0,0,0,fire
32.3,39.2,21.0,1.3,75.4,80.5,288.0,24.2,191.2,17.1,Summer,Forest,0,0,0,fire
29.3,37.1,24.1,0.9,81.9,65.6,256.8,28.9,168.5,18.9,Autumn,Shrubland,0,0,0,fire
31.1,67.4,15.3,0.4,66.8,50.6,187.9,23.8,122.9,13.4,Summer,Grassland,1,0,0,fire
32.9,20.3,18.3,3.0,78.8,92.1,330.9,25.6,221.5,19.0,Spring,Forest,0,0,0,fire
25.5,58.1,14.8,1.6,64.9,53.8,263.3,17.5,170.8,14.7,Summer,Shrubland,1,0,0,not fire
36.0,63.9,11.0,1.2,67.8,87.6,332.8,18.7,222.5,16.4,Autumn,Agriculture,0,1,0,not fire
30.3,46.7,23.3,1.1,76.4,74.8,308.2,25.2,203.5,20.1,Summer,Forest,0,0,0,fire
45.9,82.3,21.0,0.3,75.4,81.7,314.8,26.0,200.6,18.0,Winter,Agriculture,0,1,0,not fire
31.5,61.5,14.2,2.8,61.0,73.0,281.2,21.0,188.0,16.6,Autumn,Shrubland,0,0,0,not fire
31.2,11.9,11.1,3.5,75.5,99.4,302.8,22.9,211.4,16.5,Autumn,Shrubland,0,0,0,not fire
44.6,46.0,10.7,1.5,82.8,130.6,487.6,23.4,319.9,21.3,Spring,Forest,0,1,0,fire
21.6,57.1,19.4,1.3,60.3,66.6,245.7,20.9,157.0,14.3,Autumn,Grassland,0,1,0,not fire
21.6,44.1,10.6,0.4,57.8,57.1,210.6,17.9,144.9,13.1,Winter,Forest,0,0,0,not fire
41.6,77.9,21.0,2.8,72.9,97.3,360.2,25.1,243.1,20.6,Spring,Grassland,0,1,1,fire
23.5,77.2,18.9,1.3,62.3,36.1,183.4,21.1,122.7,14.1,Winter,Grassland,0,0,0,fire
32.9,76.2,16.8,0.5,70.3,64.0,210.0,23.2,129.4,14.3,Spring,Agriculture,0,0,0,not fire
31.2,39.9,16.7,0.5,78.6,82.1,328.8,24.9,202.8,18.8,Winter,Agriculture,0,0,1,fire
43.1,73.0,15.0,0.8,75.2,103.5,408.6,24.9,266.1,20.4,Summer,Grassland,0,0,1,fire
28.4,58.1,17.4,1.7,68.7,60.2,197.3,24.1,137.4,16.0,Summer,Agriculture,0,0,0,not fire
31.1,38.5,21.9,1.0,81.8,87.7,380.7,27.2,239.0,20.3,Winter,Grassland,1,0,0,not fire
28.9,26.8,9.3,1.7,70.6,86.6,298.3,20.3,192.6,16.6,Winter,Grassland,0,0,0,not fire
38.8,52.9,18.1,1.9,79.7,97.9,355.1,24.2,235.4,21.3,Autumn,Agriculture,1,0,1,fire
29.9,59.9,17.2,1.4,66.0,80.8,283.6,21.9,204.8,16.8,Spring,Forest,0,0,0,not fire
32.5,33.4,16.6,1.9,81.4,84.2,325.2,26.9,211.3,17.6,Spring,Shrubland,0,1,0,fire
20.3,55.2,11.1,0.1,55.3,53.3,246.9,16.3,162.1,11.1,Summer,Agriculture,0,1,0,fire
34.0,45.8,10.9,0.6,72.3,88.2,356.1,23.2,222.7,17.3,Autumn,Grassland,0,0,0,not fire
21.8,63.8,10.7,0.3,57.2,57.8,238.2,16.2,154.8,11.9,Spring,Agriculture,0,0,0,not fire
42.5,90.7,12.8,1.2,69.2,86.8,345.7,21.3,234.5,18.3,Autumn,Agriculture,0,0,0,not fire
38.2,66.4,32.3,1.8,87.5,78.8,283.3,36.0,198.4,22.9,Autumn,Shrubland,0,0,0,not fire
17.2,58.4,9.4,0.9,50.1,49.1,223.4,16.9,125.7,12.9,Autumn,Grassland,0,1,0,not fire
22.5,79.7,23.7,1.1,57.3,35.7,170.2,22.6,103.9,12.5,Autumn,Forest,0,1,0,not fire
36.6,42.4,13.7,0.6,76.2,92.9,299.4,24.1,203.1,18.9,Winter,Shrubland,0,1,0,not fire
42.5,10.1,15.6,0.4,97.7,129.3,457.2,31.8,305.7,26.2,Spring,Shrubland,0,0,0,fire
20.9,83.3,28.9,0.1,62.0,23.9,133.2,21.5,83.3,13.1,Summer,Shrubland,1,0,0,fire
34.1,68.9,18.6,0.7,74.9,73.6,280.6,26.8,184.1,17.7,Spring,Shrubland,0,1,0,fire
32.3,72.0,11.4,3.8,59.9,66.8,215.8,20.1,140.9,14.8,Winter,Shrubland,0,0,0,not fire
42.9,33.9,11.1,6.6,76.9,111.2,374.1,20.7,243.1,16.7,Winter,Grassland,0,0,0,fire
28.3,63.0,15.6,3.5,67.7,89.5,301.8,20.8,206.7,14.3,Spring,Agriculture,0,0,0,not fire
27.8,44.9,15.1,0.3,70.5,75.4,285.2,23.3,172.8,16.0,Autumn,Shrubland,0,1,0,fire
40.5,19.3,14.8,2.1,85.9,138.2,456.6,24.9,305.0,21.6,Winter,Agriculture,0,0,0,fire
39.5,58.0,21.6,0.8,81.0,95.7,349.7,26.3,236.5,19.7,Autumn,Shrubland,0,1,0,fire
26.8,63.7,7.1,0.8,55.7,62.1,275.2,18.0,176.9,13.7,Spring,Grassland,0,0,0,not fire
28.9,72.3,19.9,1.5,61.4,51.4,219.5,23.6,134.9,12.5,Summer,Agriculture,0,0,0,not fire
34.8,49.8,12.0,1.2,72.1,88.4,321.6,20.8,218.4,17.9,Spring,Agriculture,0,0,0,not fire
42.5,32.8,7.6,1.5,81.9,114.3,401.2,23.3,266.4,18.8,Winter,Agriculture,0,0,1,fire
32.2,50.8,9.5,0.6,69.9,95.2,326.4,18.2,234.9,17.2,Autumn,Forest,0,0,1,not fire
33.3,62.5,8.8,4.7,66.6,64.4,222.4,19.1,154.7,14.3,Winter,Agriculture,0,0,0,not fire
33.8,44.4,12.6,3.3,73.6,84.6,342.4,22.0,220.6,20.2,Winter,Agriculture,0,0,1,fire
27.9,51.9,15.5,3.6,63.8,74.1,297.8,18.9,201.4,14.8,Winter,Agriculture,0,0,0,not fire
38.0,13.2,13.9,0.6,89.9,109.4,383.7,27.3,247.1,21.6,Winter,Forest,0,0,0,fire
22.4,23.6,9.3,0.6,63.7,81.7,273.1,18.6,177.6,15.0,Winter,Agriculture,0,0,0,not fire
35.1,40.0,22.5,0.3,82.4,90.6,333.1,26.9,231.4,20.9,Autumn,Agriculture,0,0,0,fire
35.7,57.8,11.4,2.1,72.5,96.6,294.5,19.2,200.6,16.2,Summer,Grassland,0,0,0,not fire
25.3,71.5,14.7,2.4,54.3,70.6,239.1,18.5,166.6,16.3,Autumn,Shrubland,0,0,0,not fire
24.5,47.1,6.0,0.2,60.8,69.5,220.6,16.7,137.3,12.9,Winter,Grassland,0,0,0,not fire
28.9,33.9,23.5,0.3,83.6,105.5,416.9,28.4,291.4,24.4,Summer,Shrubland,0,0,1,fire
19.9,53.5,21.9,1.6,67.2,48.8,186.5,26.3,128.0,15.8,Autumn,Shrubland,0,0,0,not fire
40.0,53.1,6.9,0.0,72.2,99.4,355.7,19.7,247.8,16.8,Spring,Grassland,0,0,0,not fire
44.6,56.8,19.8,0.7,82.9,105.1,382.4,27.9,269.9,21.4,Summer,Forest,0,0,1,fire
42.2,31.2,12.3,0.8,83.9,126.4,377.0,26.3,254.8,18.2,Winter,Shrubland,1,0,1,fire
27.6,49.7,11.6,0.2,65.7,75.6,311.0,17.7,196.9,16.0,Summer,Forest,0,0,0,fire
35.2,53.9,21.2,0.6,77.4,97.3,311.8,26.6,213.8,19.8,Summer,Shrubland,0,0,0,fire
19.7,77.4,4.2,0.9,46.5,29.8,139.3,15.1,111.6,11.2,Winter,Grassland,0,1,0,not fire
28.6,44.9,26.7,0.6,74.6,81.7,385.8,29.6,262.4,22.2,Autumn,Grassland,0,0,0,fire
38.3,37.2,19.4,0.1,85.0,99.7,332.1,30.2,242.5,20.5,Autumn,Agriculture,0,0,0,fire
34.2,36.9,15.5,1.3,73.9,104.9,355.7,21.6,220.7,19.3,Autumn,Agriculture,0,0,0,not fire
28.4,72.5,19.8,0.9,69.2,47.0,234.1,23.9,161.6,17.5,Spring,Shrubland,0,1,0,not fire
28.6,70.8,13.0,0.5,57.7,52.8,169.6,16.5,126.4,10.2,Spring,Agriculture,1,0,0,not fire
29.5,36.8,21.0,1.5,72.0,85.8,316.7,24.8,204.4,17.0,Autumn,Shrubland,0,1,0,fire
19.8,14.6,20.4,0.0,77.6,62.3,204.1,28.0,125.8,15.9,Spring,Shrubland,0,1,0,fire
32.7,72.9,15.3,0.9,69.7,71.4,253.0,21.9,166.7,14.4,Autumn,Forest,0,0,0,not fire
36.5,59.5,20.2,0.9,77.6,101.5,401.2,23.4,262.1,18.3,Winter,Grassland,0,0,0,not fire
19.0,64.2,10.9,0.4,55.6,35.6,173.1,17.8,119.9,12.9,Winter,Grassland,0,0,1,not fire
34.0,31.2,14.6,1.5,80.5,106.2,312.4,23.7,226.4,17.3,Autumn,Forest,0,0,0,not fire
31.6,24.6,12.2,1.1,80.3,97.8,357.1,23.5,242.3,19.0,Spring,Grassland,0,1,0,fire
29.3,33.8,20.2,1.2,72.1,103.3,402.8,25.8,266.7,19.7,Spring,Shrubland,0,0,0,not fire
